sentence,label
감사합니다 모든 수험생들이 공정한 분위기에서 시험을 칠 수 있을것같아 안심이 됩니다,0
이번 시험에서는 몇개까지 틀려야 를 받을까요,0
이번 시험은 상대평가에서 결과가 나와봐야 알수 있을것같습니다,0
보니까 이번 학기에는 따로 시험은 없고 가지의 과제로만 평가가 된다고 하네요,0
그래도 한가지 과제는 그룹 과제니까 우리 노력해 봅시다,0
이번 시험 준비를 하느라 일 정도 밤을 샜습니다,0
그렇군요 저랑 정반대세요 저는 벼락치기는 절대 못합니다,0
시험이 일 앞으로 다가 왔네요 너무 떨려요 이번에도 합격 못하면 어떻하죠,0
저도 많이 떨려요 이번에는 꼭 합격하실 수 있으실거에요 노력 많이 하셨잖아요,0
네 이번에는 진짜 꼭 합격해야하는 마음으로 공부했어요 그래서 떨리지만 자신있어요,0
전 이번에 아르바이트랑 병행하느라 공부를 많이 못했어요 다음번은 기약해봅니다,0
혹시 이번 시험을 위해서 얼마나 준비했는지 물어봐도 될까요,0
저는 한 년정도 준비했어요 아시다시피 워낙 어려운 시험이잖아요 변호사 시험이란게,0
그렇죠 저도 한 년 년반 정도 준비해서 합격 했어요,0
너무 부러워요 저도 꼭 이번에는 합격했으면 좋겠어요,0
미국 대학 입학 시험인 와 한국의 수능시험은 어떻게 다른지 궁금해요,0
미국 대학 입학 시험은 한국 수능과 다르게 년에 번이상 치를수 있어요,0
정말요 그건 좀 좋은 제도 인것같아요 왜냐면 저는 수능 당일날 급성 장염이 걸려서 재수를 해야했거든요,0
이번 시험 잘 본것 같아 어떤것 같아,0
너도 그렇구나 나도 이번 시험은 완전 망했어 우리 어떻하지,0
어떻하긴 뭘 어떻해 다음 시험을 잘 보도록 해보자,0
우리 이번 시험 또 전교 등 김해리라면서,0
도대체 비결이 뭘까 너무 궁금하다 따로 학원 다니나보지,0
들어보니까 김해리는 학원도 따로 안다닌다고 하더라고 그런거 보면 참 심기해,0
이번에 시험 범위 혹시 어디서 부터 어디까지인지 기억나,0
기다려봐 내가 뒷사람한테 물어보고 알려줄께 잠깐만,0
이 세상엔 참 너무 시험이 많은 것같아 우린 대학 들어가려고 수능을 보고 또 회사 입사하려고 입사시험도 보잖아,0
그 뿐인줄알아 회사에 입사하고나서도 승진하려면 계속 시험을 봐야한다고,0
도대체 시험을 언제까지 봐야하는 걸까 시험 없는 세상에 살고 싶다,0
어떻하지 이번 시험에서  이상 안맞으면 엄마가 내 용돈 개월동안 끊는다고 했는데,0
이번에 시험 성적 나왔어 난 나온지도 몰랐다 너 뭐 받았는데,0
나  받았어 나 이번달부터 용돈 못받으면 아무것도 못하는데 어떻하지,0
어떻하긴 뭘 어떻게 아르바이트 빨리 구해보자,0
이제 대한민국에서 사법고시가 사라진다고 합니다 사법고시는 우리나라에서 가장 어려운 시험으로 통하는 시험이었죠,0
일단 먼저 로스쿨을 진학을 해야만 변호사가 될수 있다고 하네요,0
그렇군요 사법고시가 사라진게 뭔가 추억이 사라진 것같아서 아쉬운 기분이 드는 건 왜 일까요,0
그것은 아마 교과서에서 나온 것들을 응용한 문제들을 출제하셔서 그런게 아닐까,0
맞아 나는 암기는 잘하는데 응용이 문제야 응용문제들이 나오면 갑자기 식겁을 하게되,0
그건 나랑 정반대구나 나는 암기 과목은 진짜 점수가 안나오거든 정말 잘 안외워져,0
졸업 하려면 우리 이번 시험에서 못해도 을 맞아야하는 거아니야,0
그렇지 그런데 졸업을 하면 구직활동을 시작해야해서 사실 졸업을 별로 하고싶진 않아,0
그래서 내 친구들 중에서도 이번에 졸업 유예 하는 사람들이 좀 많아,0
나도 그러고는 싶은데 학비 때문에 졸업 유예가 조금 힘들것같아,0
나는 이상하게 남들이 다 어려워하는 읽기 부분이 더 쉽게 느껴져,0
그건 나도 그래 가끔씩 듣기 부분에서 처음 들어보는 영국식 영어를 쓰시는 분이 계시면 당황한다니까,0
오 나도 마찬가지야 아마 우리나라 영어 교육이 주로 미국식 발음에 더 치우쳐져 있어서 그런건것같아,0
그래 그래서 나는 영국식 발음을 구사하는 프로그램을 좀 더 많이 보려고 해,0
이번 시험 좀 그래도 쉽지 않았어 나만 그랬나,0
아니야 나도 지난번보다는 이번 시험이 훨씬 쉬웠던 것 같아,0
맞아 이번 학기부터 상대평가로 점수가 매겨진다고 했는데,0
이거 내 제일 친한 친구이자 이번에 의대에 합격한 내 제일 똑똑한 친구가 쓰던 펜이야,0
오 근데 이걸 왜 가져왔어 혹시 오늘 시험용 부적이야,0
응 내 친구 진짜 공부 잘하거든 혹시 몰라서 어제 가서 빌려왔지,0
설마 이 펜을 쓴다고 시험을 잘 보겠어 평소 실력이 중요하지,0
뭔데 괜찮아 말해봐 너가 말하면 나도 하나 말해줄께,0
사실 나 운전면허 시험 번 떨어졌다 진짜 번째에서는 겨우 붙었어,0
어머 진짜 사실 나도 번 떨어졌어 우린 진짜 운명인듯,0
내가 운전면허 시험을 보던날이 또 할로윈이었어 너 내가 얼마나 할로윈 중요하게 생각하는지 알지,0
응 당연하지 넌 매년 까먹지 않고 꼭 코스튬을 입고 학교 오잖아,0
응 잘 아는 구나 그래서 운전면허 시험을 보는 당일에도 할로윈 코스튬을 입고 갔어,0
헉 진짜 어떻게 됬어 흥미진진한데 코스튬을 입고 시험 응시가 가능한가 궁금하다,0
나는 시험에 대한 징크스가 있어 그래서 진짜 시험 당일날에는 꼭 흰색 바지를 입고가,0
실제로 일어났어 흰색 바지를 안입은적이 딱 번 있었는데 그날 고사장에 갑자기 지진이 나더라고,0
어머 진짜 그럼 진짜 징크스 맞네 그럼 내일도 꼭 잊지 않고 흰색 바지 입고 와,0
내일이 시험이라니 정말 미친듯이 떨린다 어떻하지,0
지금까지 지켜봤는데 넌 정말 열심히 준비했으니까 진짜 잘해낼수 있을꺼야,0
고마워 친구야 정말 내 떨어졌던 자존심을 붇돋아 주는 말이구나,0
당연하지 내일 시험 잘 치고 와서 우리 맛있는 거 먹으러 가자,0
우리 딸 시험 잘 본 기념으로 아빠가 맛있는 거 쏜다,0
다음번에도 공부 열심히 해서 전교 등 해볼께요 감사합니다,0
우리 사랑하는 딸의 중학교 입학을 축하합니다,0
감사합니다 이제 중학생이 되었으니 더 열심히 공부하도록 하겠습니다,0
여기 할머니께서 전해달라고 하신 입학 축하 용돈,0
보니까 교복이 많이 비싸던데 교복 사는데 보태서 감사하게 잘 쓸께요,0
이제 드디어 중학교에 입학하니까 기분이 어때 초등학교랑 많이 달라,0
맞아 고등학교 졸업 때 년 동안 입은 교복 벗으면 또 느낌이 다르다,0
그렇겠다 진짜 계속 교복 입다가 안입는 것도 되게 이상할 것 같아,0
미국 대학교에 합격해서 입학하는 건 너무 좋은데 걱정되는 부분이 있긴 해,0
무엇인데 넌 어렸을 때부터 공부를 잘해서 미국으로 대학 간다고 하니까 난 너무 뿌듯하던데,0
미국 대학은 오히려 입학보다 졸업이 더 힘들다고 하더라 이제부터 고생길 시작인것 같아 걱정이야,0
그래도 넌 잘해낼거라 믿어 넌 내가 아는 사람들중에 가장 똑똑하고 책임감 있는 친구니까,0
나 초등학교 입학식때 우리 엄마가 갑자기 교통사고가 나셔서 못오셨었어,0
그랬구나 어떻게 엄마는 괜찮으셨어 참 큰일 났었네,0
응 그냥 되게 작은 사고였어서 괜찮았는데 엄마가 입학식에 못 오신걸 항상 미안해하셨어,0
그래도 오늘 중학교 입학식에는 오셔서 다행이지 뭐,0
입학식인데 비가 너무 많이 와서 운동장에서 하지 않고 교내 강당에서 하게 되었나봐,0
어제부터 비가 엄청 많이 와서 운동장이 다 젖었다,0
난 강당이 더 습할 것 같아서 조금 별로이긴한데 어쩔수 없지,0
응 지금 방송 나온다 빨리 강당으로 가자,0
내일이 드디어 고등학교 졸업식이라니 믿어지지가 않아,0
맞아 나도 그래 우린 이제 더 이상 미성년자가 아니라는게 신기해,0
응 내일 이후로는 우리 모두 다 대학생이겠네,0
그래도 같은 대학교가서 다행이다 대학교 가서도 친하게 지내자,0
내일이 소미 졸업식인데 도대체 어떤 선물을 줘야할지 모르겠어,0
소미가 꽃을 좋아하니까 꽃다발은 어때 너무 식상한가,0
꽃다발이랑 함께 뭔가 더 추억이 될 만한걸 준비해주고 싶은데,0
좀 더 고민해보자 소미가 어떤 선물을 받으면 좋아할지,0
나는 미국에서 고등학교를 졸업했는데 참 특이한 일이 있었어,0
뭔데 미국에서 고등학교 졸업하는 이야기는 처음 들어봐,0
진짜 마칭밴드 한지는 몰랐어 근데 되게 신기하다 학생들이 졸업연주도 함께 하고,0
이번 졸업식 연사는 누구하는지 혹시 이야기 들었어,0
응 지난주에 이메일로 공지가 왔더라 되게 유명하신 분이야,0
헉 누구신데 우리 부모님께서 너무 궁금해하신다,0
우리 졸업식 연사는 빌 클린턴 전 미국 대통령께서 해주실거래,0
오늘따라 길가에 왜 이렇게 꽃을 파는 분들이 많으셔,0
몰랐어 오늘 여기 이 대학교 졸업식이잖아,0
아 맞다 우리 동생도 이 학교 다니는데 나도 그럼 내일 이 학교 졸업식에 오겠네,0
이 학교 졸업식이 진짜 멋있대 나도 내년 너희 동생 졸업식때 같이 가면 안될까,0
오늘 졸업하는 모든 학생분들과 학부모분들 및 가족 여러분들께 축하의 말씀 드립니다,0
별말씀을요 저도 그동안 이렇게 똑똑하고 재미있는 학생들을 가르칠수 있어서 영광이었습니다,0
저희 졸업 후에도 연락하고 꾸준히 찾아오도록 하겠습니다,0
이런거 준비안해도 되는데 너무 감동이다 얘들아,0
선생님 아니였으면 아마 저희 모두 대학 가기 힘들었을 것같아요 너무 감사합니다,0
아니야 너희가 그동안 진짜 열심히 해준게 너무 고마울 뿐이다,0
졸업 하려면 몇학점 따야하는지 혹시 이야기 들었어,0
응 총 학점을 따야해 언제 이 많은 수업을 들을 수 있을 지 모르겠다,0
학점이나 딴 학교들은 대부분 학점만 따면 되던데,0
우리 학교가 워낙 졸업이 힘든걸로 명성이 높잖아,0
너 지금 어디야 입학식 이미 시작한지 한시간이 지났어,0
헉 벌써 아 나 늦잠을 자 버렸어 어떻하지 지금 출발하면 분은 더 걸릴텐데,0
그냥 택시타고 오던지 아버지한테 태워달라고 하면 안되,0
아버지랑 같이 가고 있어 지금 차 타고 가고 있는데 분이 더 걸릴것같아,0
우리 입학할때 기억나 진짜 엇그제 같다 시간 참 빠르다,0
맞아 우리 입학식에서 처음 만났잖아 진짜 어제 같다,0
입학식에서 너가 내 옆에 안 앉았으면 우린 친구도 못 되었을거야,0
정말 다행이다 그리고 나서 우리가 지금까지 우정을 이어오고 있다니,0
졸업식 당일에는 차가 주변에 많을 예정임으로 가급적이면 대중교통 이용을 부탁드립니다,0
저희 아버지가 다리가 불편하셔서 저희가 아마도 대중교통보다는 차를 몰고 올것같아서요,0
네 그런 경우에는 저희 본관 지하 층부터 지하 층까지 방문객들을 위해 주차장으로 오픈하고 있사오니 참고 부탁드립니다,0
오늘 입학식 시전에는 끝나다고 하더라,0
그래 그럼 그냥 우리 가족이랑 같이 밥먹으러가면 되겠다,0
꽃 사세요 입학식에 필요한 꽃 사가지고 들어가세요,0
안녕하세요 이 꽃다발이랑 저 꽃다발 가격이 어떻게 되나요,0
저는 저 꽃다발을 사고 싶은데 혹시 할인 가능한가요,0
오늘 입학식 끝나고 뭐 다른 계획있어,0
우리 부모님이 중식당에 함께 가자고 하셨어 내가 중국음식을 좋아하잖아,0
좋겠다 나도 중국음식 좋아하는데 그리고 뭐니뭐니해도 입학식날에는 중국음식인데,0
그럼 너도 같이 갈래 내가 우리 부모님께 여쭤볼게,0
와 모든 분들이 제 졸업식에 오셔서 축하해주셔서 너무 감사합니다,0
미정아 졸업을 진심으로 축하해 그동안 고생 너무 많았다,0
저말고도 저희 부모님이 더 고생 많으셨어요,0
모두 다 고생 너무 많으셨어요 이제 좀 놀러도 다니고 하세요,0
혹시 오늘 졸업식 끝나고 어떻게 집에 가,0
나도 그래 그럼 우리 같이 갈까 방향도 같은데,0
그러자 마침 심심할뻔 했는데 잘 됬다,0
혹시 쟤 김해리 아니야 김해리 맞지,0
응 김해리 맞아 설마 우리 학교 이번 입학 수석이 김해리래,0
