sentence,label
"['안', '그렇다', '되게', '상세', '게', '설명', '잘', '되어다', '생각', '하다']",0
"['출장', '경비', '를', '좀더', '손쉽다', '처리', '를', '하다', '현금', '보다는', '법인', '카드', '를', '쓰다', '더', '좋다']",0
"['아직', '제', '가법', '인', '카드', '가발', '급', '안되다', '상황', '인데', '어떻다']",0
"['그러면', '각', '팀', '에', '배정', '되다', '팀', '법인', '카드', '를', '승인', '받다', '쓰시', '면', '되다']",0
"['아무리', '회사', '일', '때문', '에', '쓸다', '애초', '제출', '신출', '장', '경비', '예산', '보다', '초과', '하다', '때', '에는', '개인', '적', '으로', '부담', '을', '하다', '야하다']",0
"['죄송하다', '제', '착오', '이기다', '초과', '금액', '좀', '커서', '요', '어떻다', '다른', '방법', '없다']",0
"['그렇다', '관련', '보고서', '를', '하다', '작성', '팀', '장', '결제', '를', '받다', '되다']",0
"['진짜', '요', '다행', '이다', '팀', '장님', '도', '함께', '계시다', '미팅', '이라', '그', '건문제', '되다', '같다', '않다']",0
"['이번', '에', '미팅', '회사', '새롭다', '경비', '처리', '프로그램', '을', '개발', '하다', '하다']",0
"['응', '출장', '경비', '와', '같다', '경우', '저절로', '외화', '환산', '되다', '기능', '있다', '되게', '편하다', '같다']",0
"['진짜', '요', '그렇다', '완전', '편하다', '일일', '히', '환율', '검색', '해보다', '않다', '되다']",0
"['이번', '에', '출장', '예산', '얼마', '정도', '로', '잡다']",0
"['그렇다', '지난번', '에', '출장', '경비', '처리', '하다', '때', '실수', '있다', '이번', '에는', '좀', '조심하다']",0
"['네', '알', '겠다', '이번', '에는', '꼼꼼하다', '처리', '하다', '제출', '하다', '하다']",0
"['재무', '팀', '에서', '총', '경비', '를', '관리', '하다', '오늘', '재무', '팀', '장님', '께서', '연락', '오다']",0
"['어떤', '일로', '연락', '오다', '가요', '무슨', '문제', '라도', '생기다']",0
"['아니다', '우리', '팀', '그래도', '제일', '처음', '으로', '그것', '도', '가장', '꼼꼼하다', '제출', '하다', '한턱', '쏘다', '하다']",0
"['네', '제', '이메일', '로', '보내다', '제출', '하다', '연락', '드리다']",0
"['혹시', '미진', '매니저', '님', '어디가', '신지', '알다', '제', '가출', '장', '경비', '처리', '관련', '하다', '뭐좀', '여쭈다', '볼', '게', '있다']",0
"['그렇다', '저', '다르다', '번경', '비다', '몇', '일', '까지', '제출', '면', '되다']",0
"['월일', '까지', '제출', '하다', '되다']",0
"['그러면', '팀', '장님', '경비', '랑', '합산', '부분', '도', '제출', '부탁드리다']",0
"['네', '알', '겠다', '오늘', '제출', '조금', '힘들다', '같다', '내일', '까지', '하다', '제출', '하다']",0
"['그렇다', '저', '입사', '이후', '에', '다른', '회사', '를', '다니다', '본적', '없다', '자다', '모르다']",0
"['보통', '중소기업', '여비', '규정', '에', '따르다', '곳', '많다', '여기다', '그렇다', '않다', '보다']",0
"['글쎄요', '저', '도제', '전문', '분', '야', '가다', '잘', '모르다']",0
"['이번', '출장', '경비', '에는', '숙박', '비', '따로', '책정', '되어다', '않다']",0
"['그렇다', '그', '부분', '에', '대한', '기안', '서', '를', '작성', '하다', '팀', '장님', '결제', '만', '받다', '되다']",0
"['네', '알', '겠다', '오늘', '안', '으로', '처리', '하다', '보내다', '드리다', '하다']",0
"['맞다', '저', '이번', '에', '출장', '경비', '처리', '도', '어찌나', '수월하다', '척척', '해주다']",0
"['오다', '진짜', '요', '저', '다음', '달', '에', '출장', '가다', '벌써', '부터', '든든하다']",0
"['네', '원래', '계시다', '대리', '님', '이랑', '다르다', '짜증', '도', '번안', '내시', '고참', '좋다']",0
"['요즘', '각종', '컴퓨터', '문서', '프로그램', '에는', '출장', '경비', '기록', '을', '하다', '기능', '있다']",0
"['저', '도', '이번', '에', '발견', '하고', '깜짝', '놀라다', '회계', '팀김', '대리', '님', '알다']",0
"['역시', '저', '도', '가끔', '씩', '김', '대리', '님', '이랑', '점심', '먹다', '경비', '처리', '팁', '이나', '좀', '들다']",0
"['마감', '일', '에', '맞다', '경비', '내', '역', '올려주다', '감사', '드리다']",0
"['아니다', '당연하다', '야하다', '이다', '도와주다', '감사', '드리다']",0
"['네', '아마', '내일', '쯤', '처리', '완료', '되다', '같다']",0
"['네', '알', '겠다', '기다리다']",0
"['하필', '면', '마지막', '날', '모든', '영수증', '을', '다', '잃어버리다']",0
"['괜찮다', '저', '한테', '그동안', '사진', '이나', '스캔', '을해', '서', '보내다', '영수증', '있다', '나머지', '그냥', '카드', '사', '에', '요청', '하다', '되다', '같다']",0
"['아니다', '신경', '써주다', '감사하다']",0
"['출장', '경비', '처리', '에', '관', '건', '여기', '김미진', '대리', '님', '께', '여쭈다', '보시', '면', '되다']",0
"['마지막', '날', '에', '출장', '경비', '내', '역작', '성하다', '애', '먹다', '않다']",0
"['네', '저', '이번', '에', '진짜', '고생', '많이', '하다', '뭐', '를', '어떻다', '써다', '일일이', '기억', '해내다', '가쉽', '지', '않다']",0
"['그래서', '그렇게', '안되다', '바쁘다', '매일', '매일', '조금씩', '기록', '해', '두다', '좀더', '수월하다', '요']",0
"['네', '명', '심하다', '앞', '으로는', '조금', '씩', '이라도', '써다', '놓다']",0
"['네', '저', '어떤', '일', '을', '말씀', '하다', '잘', '모르다']",0
"['이번', '에', '출장', '비원', '래', '예정', '보다', '좀', '많이', '적', '게', '쓰다', '오다', '되게', '싱글벙글', '하다']",0
"['이번', '에', '우리', '팀', '경리', '사원', '분', '새롭다', '오다', '하다']",0
"['진짜', '전', '에', '분', '이다', '하다', '왜', '갑자기', '그만두다']",0
"['모르다', '이번', '에', '밝혀지다', '그', '분', '회사', '출장', '경비', '횡령', '하다', '지금', '구속', '되다', '껄']",0
"['이런', '식', '으로', '하다', '출장', '경', '비제', '대로', '처리', '안되다']",0
"['그렇다', '어떻다', '하다', '드리다', '되다', '요제', '좀', '헷갈리다', '보다']",0
"['일단', '모든', '항목', '을', '같다', '분류', '하다']",0
"['이번', '시험', '혹시', '범위', '어떻다', '되다', '제', '가지', '난주', '수업', '을', '못', '가다']",0
"['네', '이번', '시험', '페이지', '부터', '페이지', '까지', '이다']",0
"['그렇다', '감사하다', '추가', '로', '안내받다', '사항', '있다', '요']",0
"['네', '시험', '범위', '외', '에', '교수', '님', '께서', '지난번', '에', '주신', '발표', '자료', '도', '참고', '라고', '하다']",0
"['이번', '시험', '작년', '시험', '에', '비', '하다', '난이도', '하향', '조정', '되다', '가능성', '높다']",0
"['작년', '시험', '난이도', '좀', '높다', '편', '이다', '이번', '에는', '하향', '조정', '되다', '예정', '이다']",0
"['어제', '교수', '님', '께서', '이메일', '을', '보내다', '시험', '날짜', '연기', '되다', '하다']",0
"['아마', '지난', '수업', '에서', '저희', '시험', '범위', '를', '다', '못', '커버', '하다', '그렇다', '같다']",0
"['아시', '허다', '더', '연기', '되어다', '소원', '없다']",0
"['이번', '시험', '에는', '구술', '시험', '도', '추가', '되다', '예정', '이다', '이점', '참고', '부탁드리다']",0
"['안', '그렇다', '참고자료', '오늘', '오전', '에', '모두', '에게', '이메일', '로', '보내다', '드리다']",0
"['이번', '시험', '출제', '자', '해외', '에서', '유학', '한유', '학파', '라는', '이야기', '를', '들다']",0
"['그러면', '시험', '유형', '많이', '바뀌다', '전', '지난번', '시험', '유형', '만', '공부', '를', '하다']",0
"['그래도', '예', '전', '유형', '에서', '그렇게', '많이', '벗어나다', '않다', '하다']",0
"['천만다행', '이네', '요', '다른', '시험', '도', '준비', '를', '하다', '하다', '새롭다', '유형', '을', '공부', '하다', '시간', '없다']",0
"['드디어', '시험', '끝나다', '지난주', '동안', '너무', '고생', '많다']",0
"['감사하다', '시험', '결과', '언제', '쯤', '알다']",0
"['시험', '채점', '기간', '앞', '으로', '정도', '소요', '되다', '예정', '이다', '후', '에게', '시판', '을', '통해', '결과', '전달', '되다', '예정', '이다']",0
"['그렇다', '안내', '해주다', '감사하다', '좋다', '결과', '있다', '좋다']",0
"['이번', '시험', '듣기', '파트', '있다', '각자', '개개인', '이어폰', '을', '준비', '하다', '야합', '니', '다']",0
"['아무', '종류', '이어폰', '면', '되다', '아니다', '특정하다', '종류', '있다']",0
"['시중', '에서', '구매', '가능하다', '모든', '종류', '이어폰', '면', '되다']",0
"['감사하다', '준비', '하다', '가져가다', '하다']",0
"['이번', '시험', '에서는', '컨닝', '을', '굉장하다', '엄격하다', '단속', '하다', '예정', '이니', '모든', '수험생', '참고', '부탁드리다']",0
"['들다', '니까', '작년', '에', '거의', '반', '이상', '컨닝', '을', '하다', '하다', '그런데', '따로', '제재', '없다', '논란', '되어다']",0
"['감사하다', '모든', '수험생', '공정하다', '분위기', '에서', '시험', '을', '치다', '같다', '안심', '되다']",0
"['이번', '시험', '에서는', '몇개', '까지', '틀리다', '받다']",0
"['이번', '시험', '상대평가', '에서', '결과', '가나', '와', '보다', '알다', '같다']",0
"['니까', '이번', '학기', '에는', '따로', '시험', '없다', '과제', '로', '만평', '가가', '되다', '하다']",0
"['그래도', '한가지', '과제', '그룹', '과제', '니까', '우리', '노력', '해보다']",0
"['이번', '시험', '준비', '를', '하다', '일', '정도', '밤', '을', '새다']",0
"['그렇다', '저', '랑', '정반', '대세', '요', '저', '벼락치기', '절', '대못', '하다']",0
"['시험', '일', '앞', '으로', '다가오다', '너무', '떨리다', '이번', '에도', '합격', '못', '하다', '어떻다']",0
"['저', '도', '많이', '떨리다', '이번', '에는', '꼭', '합격', '하다', '노력', '많이', '하다']",0
"['네', '이번', '에는', '진짜', '꼭', '합격', '하다', '마음', '으로', '공부', '하다', '그래서', '떨리다', '자시다']",0
"['전', '이번', '에', '아르바이트', '랑', '병행', '하다', '공부', '를', '많이', '못', '하다', '다음', '번은', '기약', '해보다']",0
"['혹시', '이번', '시험', '을', '위해', '서', '얼마나', '준비', '하다', '물어보다', '되다', '요']",0
"['저', '년', '정도', '준비', '하다', '알다', '워낙', '어렵다', '시험', '잖다', '변호사시험', '이란', '게']",0
"['그렇다', '저', '도', '년년', '반', '정도', '준비', '하다', '합격', '하다']",0
"['너무', '부럽다', '저', '도꼭', '이번', '에는', '합격', '하다', '좋다']",0
"['미국', '대학입학', '시험', '인', '와', '한국', '수능시험', '어떻다', '다른', '지', '궁금하다']",0
"['미국', '대학입학', '시험', '한국', '수능', '과다르', '게', '년', '에', '번', '이상', '치르다']",0
"['정말', '요', '그건', '좀', '좋다', '제도', '인', '같다', '왜냐면', '저', '수능', '당일', '날', '급성', '장염', '걸리다', '재수', '를', '하다', '하다']",0
"['번시', '허다', '보다', '같다', '어떻다', '같다']",0
"['너', '도', '그렇다', '나다', '이번', '시험', '완전', '망하다', '어우리', '어떻다']",0
"['어떻다', '뭘', '어떻다', '다음', '시험', '을', '자다', '보다', '해보다']",0
"['우리', '이번', '시험', '또', '전교', '김해', '리라', '면서']",0
"['도대체', '비결', '뭘', '끄다', '너무', '궁금하다', '따로', '학원', '다니다', '보지']",0
"['들다', '니까', '김', '해리', '학원', '도', '따다', '로안', '다니다', '하다', '그렇다', '보다', '차다', '심기', '해']",0
"['이번', '에', '시험', '범위', '혹시', '어디서', '부터', '어디', '까지', '인지', '기억나다']",0
"['기다리다', '보다', '뒷', '사람', '한테', '물어보다', '알다', '잠깐', '만']",0
