sentence,label
몰라서그랬는데 봐주자 사회성이떨어지잖아,1
니 수준이 딱 일베 표본이지,1
들어와 봤자 도와준 정치인 새기들 더 시끄러워짐,1
카섹스,1
조만간 얘네들도 적폐로 몰리겠네문재앙이 싫어하는 다뤄서,1
싫어 성형한 후로 인조 인조함 옛날이 더 나았어요,1
북한은 존나 민감한 부분이라서 정부에서 돈 줄 끊어버리면 지들 잇속은 못챙기니,1
마스터베이션,1
둘다 병신새끼들인데 잘만났구만,1
정자 제공자가 누군데 그리고 세에 임신 출산이 가능하냐  근데 세에도 비쥬얼이 저정도면 나라도 데리고 살수 있을듯,1
잘주는 애들 남자들 흔한대화 아녀그게 왜 성접대야,1
저런애들이 아다랑 스시녀 찾았던 거냐,1
그런말 하는 너도 결국 당해보면 그딴소리 하지도 못할걸,1
죄없는 공익제보자 테러하면 집회가아니라 폭동일어날줄알아라 군필문베충들아 저게 군대에서 가능한일이냐 감히상상조차 할수없는일인데,1
이쉐기덜 아주 나쁜놈들입니다 먹엇으면 지들만먹고 촬영해서 지들만보면 답니까 예 전국민의 남자들도 같이 보면 얼매나좋습니까 아주 이기적인놈들입니다 처벌 확실히 부탁드립니다 판사님,1
개독교가 얼마나 사이비종교인지는일본을보면 알수 있음 일본은 개독교가 없는 나라인데 지금까지 미국 다음으로 세계최고 경제대국임 ,1
미국년 아니냐 예전 사고치고 미국 도망가서는 흑인 택시기사한테 에스코트 받는모습 생각나네 병원은 한국 의료보험 다 사용하겠지,1
피해를 왜안줘 씹쌔끼야,1
여자가 죽였다는 남자들 뭐임 악플러 대부분이 여자가 아니라 노브라에서만 댓글 대부분이 여자였다고 그알에 나옴 왜 갑자기 악플러 대부분이 여자라고 주작으로 확대해석함 주작이 없으면 여혐 못하는 그성별답네 그럼 여태까지 남자들이 성희롱하고 설리 페미라 욕한건 뭐냐 한남들은 편하겠어 뭐만하면 여자탓 페미탓하면 되고 어휴  고인모독해서 남초디시에서 부검 금지어 된거나 욕해라 ,1
작가가 이렇게라도 주목받고 싶었나부네 저 중딩이름이 아이윤가요 미친색끼 너네엄마 니네여동생 이름 써라,1
처량한 종이땍이 놀구 자빠졌네  누가 누구를 테러 한단 말이냐 지랄 떨지마라  세상은 별 사람 다 있듯 일부 누가 그랬넌지 모르지만 이렇게 전부를 호도 하는 이런 작태가  선량한 국민에게 너희 종이땍이 들이 테러를 하는거다 지랄 떨지 마라 류 종이땍이 라도 유지하고 싶으면 ,1
기자 누구냐 안과 소개해준다,1
관종짓 또 시작 남친이랑 헤어졌냐 ,1
별 생각 안 하고 썅년 하고 넘길 것 같은데 ,1
그런이야기 할수도 있다고 본다 실제로 한것도 아니고참 별거 같고 랄들이넹,1
씹빨,1
김정훈이라 쓰고 쓰레기라고 읽는다,1
여자도 못꼬시고 섹스도 못하는 무능한 찌질이들이 욕구불만에 가득차 여자에게 분노를 표출하고 여혐여성비하 여성차별하는거죠,1
공산화된 헬조선이라 처벌받을일 없음 그냥 정준영 혼자 독박씀,1
어기여차 방아를 돌려라,1
뱡신,1
이 또라이 연놈들 생각보다 오래가네 니들이 아무리 국제 영화상 타봐라 하나도 안좋아보인다,1
지랄 옆차기 중,1
애초에 여자들이 왜욕하는데 성상품화때문아님 저 기사 댓글에 한남새 기들 성희롱 오지는데 그딴 스 레기짓만 안해도 성상품화한다고 욕먹지 않음 한남들 지들 때문에 욕먹는건 모르고 좋다고 성희롱 오지네,1
사법부가썩었다이거 완죤 좌빨씹새들하고 똑같네진짜 허경영이 답이다,1
씨발년아 웃겨,1
트리차다는 진짜 존나 예쁘다,1
미투충들아 언론에 놀아나는 개병신들 미투는 니미 좠투다,1
개자슥,1
와 대대 여성비율 실화냐 제대로된 연애 못해보고 이런 판타지나 보는 늙다리 여자들  불쌍하다 ,1
니애미 개보지년 ,1
어이가옶노씨발,1
걔네한테도 기본섹스는 기본이지 본문의 짤처럼 저지랄하고다닐정도면 당연히 변태고 동성애자라서 억압받는다는건 변명이기북딱 피스팅  스캇은 지들끼리좋아서하는건데 변태는아니지 인간은 그냥 성욕장애생물인듯,1
우리의 주적은 짱개다 일본이아니라 미국과 잘만지내면 독도문제는 걱정할필요가없음,1
북에서는 자유롭게 배타고 오드만 왜 우린 일본도 못가냐 재앙아,1
개쉑기,1
좆,1
전라도도 틀딱들이 있을텐데 나이쳐먹고도 문재인 빠는거 보면 연식을 똥구멍으로 먹은게 사실상 맞음,1
나중에 병원에서 돈 다 쓰고 뒤진다,1
착오로 송부 갈데까지 갔구나 씹재앙 ,1
청진기 하나사서 폭딸해라게이야,1
병신 빡대가리 반일국뽕 수준 ,1
이건 작가들의 싸이코같은 뇌구조 때문에 나오는것임,1
그리고 몇 년 후 민좆당 노동자 대표 청년 비례대표로 등장 테크트리 ,1
대깨문들 이번에 몽땅 고발당하고 벌금 왕창 물어라,1
복싱스킬은 이미 더이상 새로운기술도 훈련도 없음 그냥 재능충들끼리 경쟁인데 는 기술수준차이 씹넘사에,1
비하하는 놈들 비하하는 건 개병신 중에서도 상개병신 아닌가,1
새키,1
야  지 고모부 형까지 죽인 놈이 인권개박살인 놈인데 인권변호사 출신 문재인대통령은 이런 김정은 파렴치한 감싸고돌꺼야 자꾸,1
찐한테 감정이입하는 찐들짠하다 ,1
거기서는 남자들이 디엠보내고 따먹음  너 얼굴이 차적 공략법이지 다른 방도는 없음 걸레들이 외모 더 따짐,1
느검은 내가 지켜주마,1
븅신  어차피 개백성들은 선동하는대로 따르게돼있어,1
개색히,1
대깨문 게  끼 들 다 뒤 져라,1
아기와 아빠의 영양식 공통분모엄마 찌찌,1
이종석 아무리봐도 대가리가 맹구던데,1
조선의 천박한 의식은 바로 공부에 대한 개념 인식에 있다조선에서 공부란 말 그대로 공부를 위한 공부일 뿐 국영수 시험쳐서 점수 매기는 수험을 공부라고 생각하는 아주 천박한 의식이다용접을 하기 위해 전기나 가스의 특성을 이해하고 금속의 성질을 터득하며 용접행위를 통해 생활에 유용한 여러 가치를 창출해 내는 그 모든 과정이 다 공부다근데 정작 조선에서 공부를 잘한다는 사람들이 국영수 배워서 남들에게 유용한 도움을 주는게 뭐가 있냐수험으로서 배운 국영수가 대체 사회와 공동체 국가에 어떤 창의적이고 실용적인 도움이 되는거냐저 여자강사처럼 기껏 수학 배워봤자 인류 발전을 위해서 쓰는게 아니라 그저 애들 수학 점수 높여주는데만 활용함 그게 다임정작 현실에 어떤 실용적으로 활용되는게 아니라 그저 시험의 점수만 높이려는게 이 천박한 조선의 공부다이딴 썩어빠진 나라에 무슨 창의력이 있고 기술 발전이 있고 문화 발전이 있겠냐그저 선진국들 시다바리나 하면서 평생 하청이나 받아 쳐먹고 살아야지 ,1
현대가 닛산한테도 밀리는구나 자국시장은 그냥 먹고 들어가는데도 저러네 ,1
설리 피셜  악플러 만나보니 가 또래 여자애들  이 쓰렉이 같은 것들아 제발 좀 그만해라,1
 똑같은 업무지시를 해도 사람 진짜 존나 빡치게 만드는 재주가 있음,1
원작이 따로있는데 일본 애니짤은 왜 올리노  존나 웃기네 짤방은 년작흑백시절 부터 영화가 나왔지만 꾸준한 스타일이었음,1
하짱깨야 보고있나,1
섹파트너,1
빙신들 저 와꾸에 저 피지컬이면 한국어 좀 배워서 김치만 처먹어도 월 억은 간단하게 땡기는데 왜 힘들게 몸 파냐 이기야,1
 ,1
말 좆같이하는것보소 씨발련이 도끼로 대가리 두동강 내버릴까보다 십새꺄,1
포르노사진,1
저런 부류 보지년들 트럭에 두 번 깔고 맨홀에 틀어박고 싶노,1
 역겨운 새끼였는데 안봐서 살거같음,1
시발 페미년들아 좀 꺼져 댓글창 무거워져,1
가시나들이 여자 가해자들도 나와야 입을 닥치지 진짜 못봐주겠네,1
어찌됐든 변기유천같은 과거 약쟁이 연애인아님 ,1
메갈들은 꿈도 꾸지 못할 일이 일어났네,1
문재앙 주둥아리 언제 오바로크 칩니꽈,1
이마니 존마니,1
이종석만 멋있고 이나영 못 보겠음 아줌마같음,1
대견 하긴 한데 젊음이 아깝다 이쁠때 꾸미고 즐기다 나이들어서 해도 되는데 얼굴 손 다 망가지고뭔가 비효율적으로 보이는,1
짱깨 꺼라패쓰,1
이거 원글이 의게이가 에다 썼다가 각종 커뮤 돌고 돌지 않았냐,1
하다하다 데이트폭력범을 방송에 소환하니,1
그냥 한석원쌤 같은 리버스 투블럭 틀딱들만 보다가 얼굴 좀 예쁜 여자쌤이 가르치니 한남들 발정나서 보는거임,1
아베 나베 남매 따까리인 듯,1
얘네는 말라서 안 야함 화사같은 애들이 야한거지,1
개같은 악마새끼,1
처음 내말이 이석기 욕한거임 빨갱이나 선거때 그짓함,1
둘이 합의하에 찍어놓고 남자를 왜 건들여 미친 병신아 진작에 사과했으면 좋았잖아 이제와서 사과하면서 동영때문에 사과하는척 지랄하노,1
지능이 낮은게 아니고 빨간놈이라서 그런거지,1
그래도 개돼지들은 가만히 있자나 지들이 지옥으로 입문하는지도 모르고 월몇푼 주니까 좋다고 아가리 처닫고,1
븅신새끼는  야,1
최음제,1
그만 좀 나데라 악플러 새끼들아 지치지도 않냐 질려,1
모쏠들 천국인가 남녀사이에 친구가 없긴뭐가없어 니들핸드폰에는 이성전화번호하나도없냐남사친 여사친남녀사이에 친구가 될수없는경우는 사겼다가 쫑난상태에서는 절대친구가 될수없다가 맞지,1
보통 노가더들이 나처럼 되지 말고 공부 하라는 충고질을 하는데머리 나쁘면 공부 아무리 해봤자 시간과 돈만 버림공부야 말로 씹 재능충들이 하는 일인걸 모르고 저렇게 말하는 경우가 대다수고더러는 알면서도 자기 머리 나쁘다고 말하긴 싫으니 저렇게 말하는 거고결국은 사람은 자기 팔자대로 사는 거임노가더들은 공부하라는 충고 대신 일하는 노하우나몰래 농땡이 치는 팁을 전수하는게 오히려 듣는 사람 에겐 공부할 동기부여가 더 됨,1
쓰레기 같은 생각을 표현한건 쓰레기지 작품이 아니다그리구 이런 쓰레기웹툰은 세 이상이라고 해서 세상에 나온다면 코로나같은 세균이랑 다를게 없다언론의 자유글쓰는 자유를 핑계삼아 독을 퍼뜨리는퍼뜨리는짓이다,1
씹할연,1
조까셈 내 친구도 지능 솔직히 명수보다 데 돈 잘벌고 여자 잘사먹고 다님,1
나 자유우파 맞는데 병신새끼야 자유지상주의자 리버테리언이야 개새꺄 니가 우파를 알어 우파가 제일 싫어하는 게 가지고 표현의 자유 침해하고 차별이네 뭐네 개지랄병하는거야 씨발련아,1
웹툰작가인가 뭔 개 좆도 아닌소리를,1
씨발 ,1
지저분하고 더럽고 추악한 더듬이들 내로남불 도루아미타불이다 공정과 정의 사람사는세상이 이런 개같은 나라였나,1
방구석에서 귀찮으니 시켜먹어대는 새끼 늘어나니까 저런 병신같은데도 늘어나는듯,1
나 때는  아니면 살기 힘들었지 난 년 하고 추노해서 이민함 이민 전에는 모른다  얼마나 미개한지,1
니에미 자궁 방사능 오염됐다는 말이있던데,1
씨브,1
씨발넘들,1
그냥 어디 섬하나 사서 공산주의 만들고 틀니쉰내 품기면서 살어,1
썅것들은 오래오래 살려두고,1
니들이나 쳐먹어라 원숭이나 먹지 사람이 으찌 먹겠노구김당이나 옥순이한테나 먹으라고 줘라 반자이 하면서 환장할게다 니들 언론 좃중동도 주고 홍보해달라카고,1
재미로 사람인생을 조지려 햇다는거내 법이 이따구로 벌금 맥이고 끝내니깐 재미로 저러지남의 인생 조지려 햇던 저분들 인생 조져 주새요,1
저새끼 매장 시키자,1
정신좀 차려라 징징아,1
젓나,1
난 모유물,1
씨 없는 수박 작물이 자랄 수 없는 밭,1
일단 니부터 접어 씹새야 일베는 내 마음의 고향이자 내 마음속 친구들임 그게 쉽게 끊어 지겠냐,1
혹한기 유격 포대에서 갖고있는거 존나안찢어져서 물량이 넘치니까 보급계가 지가 가위로 찢어서 수량조절하더라 존나튼튼함,1
그래 민폐 였지 키는 난쟁이 똥자루만한게 안 어울리게 사이에 껴서,1
홍어들은 씨를 말려야함,1
못배웠으니 저러지 쯧쯧 수준 알만하다,1
김어준이 진짜 사기꾼이지,1
걸그룹 생명은 끝났고 이제 애낳는거로이제 젖타령까지가지가지한다,1
돈은 관리 더잘하는 애들이 같는게 맞지 병신아,1
개소리 예전에 전두환 등등을 거치면서 좌파들이 권력층간의 이너서클 낙하산 등등으로 공격해서권력을 점점 빼앗기니까 이런짓을 못하게 된거지원래 이걸 안했던건 아님 전두환 등등은 주변사람들에게 부를 안겨줬지 근데 그 결과는 보수의 심장이라던 대구에서도 전두환의 비리 처단하라 그랬음,1
그게 왜그런줄 아냐 지금 그렇게 하다가는 좃되거등,1
친문  얘들아  이젠 친문이라는 세력을 진짜 털어야할때야  저 세력들 분명히 민주당 직계가족들일꺼야  다 털어서 아이디 하고 실명 완전히 공개해서 공개 망신을 줘야 한다고봐  해킹해서 저 세력들 모조리 털어버려서 공개해 버려 두번다시 저짓 못하게 만들어야 한다 ,1
시발 미국이가,1
얼굴 못생긴 오크들 또 댓글에서 열폭하네,1
위쪽 뼈에닿을때까지 눌러서 재는거라던데,1
저거 뭔 뜻이냐 나 이해못하것다 대가리가 끼어서 안 나온다는 거,1
